;химшлак последний Al2O3;химшлак последний CaO;химшлак последний R;химшлак последний SiO2
2619;4.563249999999996;57.36274999999998;2.5810000000000035;22.675000000000015
2620;4.468;59.70750000000001;2.5437499999999993;23.27025
2621;4.734750000000002;56.808999999999976;2.427750000000009;23.666250000000005
2622;4.807499999999993;56.77550000000002;2.511000000000004;22.44449999999998
2623;4.926000000000002;55.80325000000002;2.3407500000000043;24.348250000000025
2624;0.0;0.0;0.0;0.0
2625;5.1912499999999975;57.29000000000005;2.4992500000000017;23.460749999999997
2626;4.645749999999998;60.34400000000005;2.5130000000000003;24.074500000000025
2627;4.678999999999999;56.21674999999999;2.3547500000000063;24.07400000000001
2628;5.089750000000002;55.47100000000003;2.4932500000000046;22.75875000000001
2629;4.908000000000001;55.22300000000003;2.2937500000000024;23.757749999999987
2630;5.252250000000008;58.401249999999976;2.463749999999999;23.212000000000003
2631;4.732249999999993;58.61650000000008;2.603999999999999;23.16074999999999
2632;4.5832500000000005;54.14600000000006;2.2842500000000037;24.269999999999982
2633;4.693499999999999;55.665250000000015;2.321250000000001;23.767500000000023
2634;4.946250000000005;55.60725000000002;2.411000000000004;23.020250000000015
2635;0.0;0.0;0.0;0.0
2636;4.450500000000004;55.19725;2.3085000000000027;24.404999999999987
2637;3.920500000000002;55.54374999999999;2.262250000000003;25.049499999999988
2638;3.999249999999999;54.19100000000004;2.278250000000005;23.927250000000004
2639;0.0;0.0;0.0;0.0
2640;4.131999999999998;55.59299999999997;2.2625000000000055;24.68349999999999
2641;4.0767500000000005;54.13925000000002;2.1855000000000095;24.82525000000003
2642;4.802500000000005;54.21699999999997;2.237500000000007;24.707000000000004
2643;4.029500000000002;56.75249999999998;2.308500000000005;24.852749999999986
2644;4.741750000000005;55.81975000000002;2.3240000000000025;24.279749999999982
2645;4.978749999999997;57.892000000000046;2.458500000000001;23.55400000000002
2646;4.812250000000002;57.91824999999994;2.556250000000004;22.41725000000002
2647;4.791500000000003;55.53575000000003;2.4165000000000045;23.457750000000015
2648;4.6785000000000005;56.092249999999986;2.531500000000003;22.76524999999999
2649;4.568999999999998;56.45099999999999;2.4615000000000054;23.881000000000004
2650;4.489000000000002;55.35175000000002;2.292750000000004;24.404249999999998
2651;4.247000000000006;55.5945;2.2702500000000057;24.69049999999997
2652;4.7920000000000025;56.082;2.419000000000006;23.67
2653;4.562250000000001;58.817500000000024;2.617000000000003;22.65275000000001
2654;4.993250000000006;56.89624999999999;2.484250000000002;23.284500000000026
2655;5.026750000000004;58.098500000000016;2.505000000000001;23.415750000000003
2656;4.64125;55.40675000000002;2.3360000000000003;23.313750000000017
2657;5.025250000000002;55.163000000000046;2.372;23.329250000000002
2658;0.0;0.0;0.0;0.0
2659;4.06675;56.77074999999998;2.460750000000006;22.899250000000034
2660;3.9539999999999997;56.05500000000001;2.3370000000000024;24.280750000000015
2661;4.23275;56.051750000000055;2.507000000000005;23.021500000000014
2662;5.214750000000004;56.03;2.5205000000000055;22.707499999999996
2663;4.304249999999997;59.28574999999997;2.557250000000003;23.406250000000014
2664;4.088499999999998;57.68699999999999;2.4905000000000026;23.192250000000012
2665;4.155249999999998;54.466750000000026;2.220750000000006;24.57275000000001
2666;4.0135000000000005;54.76475000000008;2.2135000000000056;24.498250000000013
2667;4.229750000000004;54.53;2.2115000000000076;24.73700000000002
2668;3.9874999999999985;55.28549999999999;2.230750000000006;24.781750000000002
2669;3.9230000000000005;53.92775000000007;2.240250000000005;24.21199999999997
2670;3.8794999999999935;54.636499999999984;2.2365000000000053;24.776000000000007
2671;3.8712499999999976;53.728750000000055;2.2215000000000047;23.72325000000001
2672;3.952000000000001;54.525500000000086;2.226500000000006;24.66199999999999
2673;0.0;0.0;0.0;0.0
2674;3.846999999999997;55.396499999999975;2.320000000000002;24.137750000000004
2675;4.097499999999998;55.850750000000026;2.315750000000003;24.074500000000004
2676;3.955750000000001;54.96275000000004;2.228250000000007;24.840500000000016
2677;3.929999999999998;54.81325;2.2335000000000043;24.814750000000007
2678;4.172249999999998;56.15375000000002;2.4482500000000047;23.37500000000002
2679;4.007999999999998;55.41325000000002;2.280000000000006;24.060750000000013
2680;4.0042500000000025;55.268750000000054;2.276250000000005;23.961250000000003
2681;3.897750000000002;54.34500000000002;2.2262500000000056;24.585750000000004
2682;3.8222499999999973;54.60950000000002;2.2797500000000053;23.71975000000002
2683;4.030749999999997;54.465499999999956;2.291000000000002;23.9345
2684;3.9732499999999975;54.69675000000002;2.2715000000000027;24.45700000000001
2685;4.016750000000002;54.420249999999996;2.2780000000000022;24.306000000000022
2686;4.068000000000002;55.39224999999997;2.303250000000004;23.94699999999999
2687;3.9707499999999993;54.69375000000001;2.241500000000002;24.825250000000015
2688;4.034249999999996;55.607;2.480750000000003;23.03825000000001
2689;3.899999999999996;55.65125000000005;2.344000000000001;23.84450000000001
2690;4.187250000000001;56.123500000000014;2.258750000000005;24.279249999999998
2691;3.9194999999999953;55.81200000000004;2.2402500000000067;24.863500000000023
2692;3.9317499999999965;55.48075000000004;2.2325000000000084;25.13924999999999
2693;3.9232499999999977;52.56750000000008;2.215750000000006;24.21125
2694;3.9672500000000017;54.91675000000001;2.2455000000000056;24.462250000000008
2695;4.3340000000000005;57.96650000000004;2.437999999999998;23.304999999999996
2696;4.282;54.86399999999997;2.376500000000006;23.612250000000014
2697;3.881499999999998;56.19825000000007;2.2645000000000044;24.31425000000002
2698;3.978;56.403999999999996;2.339500000000002;24.24800000000001
2699;4.0974999999999975;56.577000000000005;2.382500000000006;23.718249999999994
2700;3.875999999999999;55.30124999999996;2.2712500000000055;24.278249999999993
2701;3.9172500000000032;55.071249999999985;2.2695000000000034;24.028000000000016
2702;3.9582499999999983;56.52799999999995;2.270500000000007;24.937750000000015
2703;4.0837499999999975;58.204999999999906;2.4667500000000033;23.707500000000017
2704;3.985500000000003;55.42174999999997;2.2557500000000053;24.431499999999982
2705;4.32125;56.53875000000004;2.5257500000000057;22.488249999999983
2706;4.021250000000001;56.388250000000006;2.3747500000000024;23.656749999999978
2707;4.033;55.821999999999996;2.2380000000000075;24.28200000000001
2708;3.8550000000000013;55.183749999999975;2.2860000000000045;24.165499999999987
2709;3.9757500000000023;55.54675000000004;2.257000000000007;24.562500000000014
2710;4.3095;56.37625;2.3452500000000036;24.87150000000002
2711;3.9149999999999974;55.36950000000004;2.2045000000000083;24.743000000000006
2712;4.042249999999997;59.955999999999996;2.533;23.734250000000017
2713;4.10125;56.63999999999998;2.3912500000000034;23.7705
2714;3.9987499999999976;55.09024999999999;2.2527500000000047;24.811750000000025
2715;4.908249999999997;58.24950000000004;2.560750000000004;22.220500000000015
2716;4.235999999999999;55.34775000000001;2.365250000000003;23.42000000000001
2717;4.185249999999997;59.39049999999994;2.468750000000002;23.943499999999993
2718;3.824249999999998;54.60649999999999;2.275500000000003;24.49050000000001
2719;3.9304999999999977;55.923000000000094;2.3410000000000015;23.938250000000007
2720;4.292500000000001;56.493250000000074;2.378250000000004;23.622750000000007
2721;4.047749999999996;56.221749999999986;2.3425000000000034;24.215500000000006
2722;4.408249999999995;57.935000000000045;2.56375;22.565750000000023
2723;4.372999999999997;59.59025000000004;2.546250000000002;22.83900000000002
2724;3.951999999999996;55.056749999999994;2.2720000000000047;23.9945
2725;3.9347499999999966;55.06825;2.2155000000000076;24.991500000000038
2726;3.950249999999997;56.942249999999994;2.3877500000000027;24.416500000000013
2727;3.9375;56.210250000000016;2.2807500000000056;24.49725000000001
2728;4.169999999999998;56.03300000000007;2.247500000000009;24.51350000000002
2729;4.432500000000003;55.37049999999999;2.2467500000000067;24.618250000000018
2730;4.038999999999997;55.340750000000014;2.3202500000000046;24.405750000000012
2731;3.9784999999999995;55.98324999999996;2.3615000000000017;23.801000000000002
2732;3.9617499999999963;56.585750000000054;2.3335000000000017;24.03224999999999
2733;4.124249999999998;54.92825000000002;2.3187500000000028;24.441250000000004
2734;4.06025;57.674749999999975;2.4732500000000024;23.823249999999984
2735;4.22375;56.25600000000004;2.538500000000001;22.74275
2736;4.018999999999998;57.47899999999997;2.4972500000000046;23.477250000000023
2737;4.2284999999999995;55.49124999999998;2.3937500000000065;23.587249999999997
2738;4.1225;56.80649999999998;2.546;22.942750000000018
2739;4.7965;57.56699999999997;2.463000000000002;22.880750000000003
2740;4.207000000000005;58.790749999999996;2.513500000000002;23.3265
2741;3.996999999999997;56.372749999999975;2.3932500000000054;24.13225000000002
2742;4.150000000000001;59.116500000000045;2.563999999999999;22.688499999999987
2743;4.479249999999996;57.50249999999998;2.5595000000000043;22.026000000000003
2744;4.706499999999998;57.34924999999995;2.5467500000000074;22.327749999999995
2745;4.174999999999996;56.33224999999997;2.3922500000000064;24.065249999999992
2746;4.380999999999997;59.69675000000001;2.6510000000000002;22.26550000000002
2747;3.9885000000000037;55.468499999999985;2.3227500000000045;24.303750000000004
2748;4.5169999999999995;56.817250000000016;2.3182500000000035;24.573250000000016
2749;5.048750000000001;57.33574999999994;2.547750000000003;22.769750000000013
2750;4.409250000000001;56.56749999999998;2.557250000000004;22.553250000000002
2751;4.2065;56.347500000000025;2.4860000000000047;22.991749999999982
2752;4.9220000000000015;55.74249999999999;2.5072500000000026;22.582500000000014
2753;4.308749999999998;54.53224999999995;2.3352500000000047;23.9045
2754;3.962999999999998;55.293499999999966;2.1712500000000072;25.233500000000003
2755;4.452250000000006;55.79150000000001;2.338250000000004;24.325499999999998
2756;4.259750000000002;60.48900000000006;2.5732500000000034;23.457499999999985
2757;4.549750000000006;56.75625000000001;2.388000000000001;23.870749999999997
2758;4.922999999999998;59.77299999999993;2.5255000000000023;23.451250000000027
2759;4.166000000000002;55.10175000000002;2.2757500000000044;23.717749999999974
2760;4.017249999999996;55.05574999999997;2.177250000000007;24.81925000000001
2761;4.635750000000001;56.45275000000005;2.4257500000000016;23.36924999999998
2762;4.4077499999999965;57.68299999999995;2.5512500000000045;22.83725000000002
2763;4.2905000000000015;55.0875;2.2900000000000067;24.53625
2764;5.1722499999999965;60.13899999999998;2.581750000000004;23.293250000000015
2765;4.23925;55.38549999999994;2.307500000000003;24.24350000000001
2766;5.034999999999999;59.14324999999999;2.530250000000002;23.03675000000003
2767;4.262250000000004;55.584249999999976;2.337250000000002;23.93150000000001
2768;4.167500000000002;60.279750000000014;2.5467500000000016;23.962000000000018
2769;4.373999999999999;55.702750000000016;2.2712500000000064;23.925500000000003
2770;4.016999999999999;55.51525000000001;2.226500000000008;24.56775
2771;4.410999999999999;55.92600000000005;2.429500000000004;23.56550000000001
2772;4.2675;55.58800000000003;2.2967500000000056;24.25525000000001
2773;4.1664999999999965;59.70375000000004;2.4979999999999993;23.511250000000004
2774;4.465500000000001;59.931500000000035;2.547;23.38425000000002
2775;3.988249999999998;57.41749999999998;2.484500000000002;24.075000000000042
2776;4.88175;58.73700000000005;2.5242500000000003;23.30849999999999
2777;4.080499999999998;56.06700000000001;2.3552500000000016;23.75025000000003
2778;4.0794999999999995;55.963500000000074;2.3665000000000003;24.20850000000001
2779;4.364499999999998;55.58775000000001;2.372500000000003;23.388250000000014
2780;4.005749999999997;56.75375000000004;2.3557500000000013;23.901
2781;4.4879999999999995;58.31350000000005;2.509000000000002;23.42950000000001
2782;4.2222499999999945;55.74900000000002;2.5637500000000055;22.55875000000001
2783;3.8337499999999984;55.28750000000001;2.3117500000000035;24.50699999999999
2784;4.232249999999998;56.973250000000014;2.4187500000000024;23.427999999999997
2785;4.0314999999999985;54.30650000000011;2.2602500000000068;24.485000000000003
2786;4.272749999999999;56.109500000000025;2.368750000000004;23.977250000000012
2787;4.507499999999997;53.624500000000005;2.267750000000005;23.628
2788;4.779750000000001;55.203500000000076;2.4172500000000032;22.95775
2789;4.378500000000001;56.944250000000075;2.560000000000004;22.523250000000022
2790;4.141749999999995;54.69775000000001;2.3832500000000034;23.492250000000023
2791;4.5932500000000065;55.55475000000002;2.4687500000000044;23.10525
2792;4.423250000000001;57.323750000000025;2.4615000000000022;23.495750000000022
2793;4.529250000000003;53.248000000000005;2.207000000000007;24.430249999999997
2794;4.008749999999997;60.15100000000003;2.5622500000000032;23.887249999999998
2795;4.151000000000006;56.80674999999999;2.470000000000001;23.608250000000027
2796;4.395249999999997;58.27;2.5885000000000025;22.596499999999995
2797;4.106999999999997;54.664750000000005;2.1972500000000075;24.462749999999996
2798;4.18;56.372;2.4560000000000035;23.274250000000002
2799;4.443999999999999;57.84824999999997;2.5550000000000064;22.571750000000016
2800;4.414500000000001;58.27075000000001;2.563000000000001;22.545500000000033
2801;4.323249999999999;56.834500000000006;2.38725;23.8405
2802;4.362749999999995;55.43125000000003;2.4255000000000035;23.262500000000024
2803;4.460750000000001;56.88149999999993;2.529000000000006;22.5295
2804;4.362250000000007;55.771000000000065;2.2990000000000035;23.815750000000012
2805;4.294999999999994;58.306999999999924;2.4850000000000034;23.096000000000018
2806;3.976250000000001;55.256749999999975;2.274000000000003;24.334749999999996
2807;4.387250000000005;54.915250000000036;2.3255000000000026;23.648750000000003
2808;4.653000000000004;54.677000000000014;2.2407500000000073;23.92374999999999
2809;3.975999999999999;54.606250000000074;2.2800000000000034;24.732749999999996
2810;0.0;0.0;0.0;0.0
2811;4.093500000000001;56.19050000000005;2.3550000000000044;23.74775000000003
2812;4.137500000000001;56.310500000000026;2.354250000000002;23.95049999999999
2813;4.8195000000000014;57.96250000000002;2.4432500000000004;23.56949999999998
2814;3.9220000000000046;53.86825000000003;2.204000000000008;24.515000000000004
2815;4.214249999999999;51.512499999999925;2.2067500000000075;23.53050000000003
2816;4.464499999999998;55.02599999999997;2.2225000000000077;25.049500000000016
2817;4.385000000000001;59.27399999999997;2.567000000000003;22.333750000000023
2818;4.181750000000004;54.819500000000005;2.258250000000005;24.318000000000005
2819;3.917500000000002;52.81874999999995;2.2140000000000066;24.681249999999995
2820;3.996249999999999;55.09274999999999;2.414500000000007;23.80350000000002
2821;4.075999999999996;55.55899999999997;2.2705000000000064;24.575500000000005
2822;4.26025;57.11574999999998;2.373000000000007;24.444000000000013
2823;3.9752500000000013;54.41700000000004;2.2537500000000046;24.235250000000022
2824;4.159999999999999;54.87250000000003;2.204500000000008;24.850750000000012
2825;4.371750000000001;58.462499999999956;2.5095000000000045;23.209000000000028
2826;4.332500000000003;58.32299999999993;2.5147500000000007;23.035749999999993
2827;4.225499999999998;55.58625000000001;2.2477500000000075;24.96149999999999
2828;4.113749999999999;54.606249999999946;2.200250000000009;25.117000000000033
2829;3.8684999999999974;54.25349999999999;2.1942500000000074;24.872749999999993
2830;3.8880000000000017;58.68225;2.466499999999999;24.26875
2831;3.9660000000000024;54.86649999999998;2.296250000000005;24.572249999999986
2832;4.2790000000000035;55.33650000000003;2.3280000000000047;23.363000000000028
2833;3.963500000000003;55.147499999999944;2.2550000000000052;24.16425000000002
2834;3.8922499999999998;56.03324999999998;2.3340000000000036;24.63800000000002
2835;3.7737500000000006;55.092750000000024;2.2822500000000043;24.720749999999985
2836;4.106249999999998;55.019749999999966;2.250750000000005;24.793499999999995
2837;4.838250000000003;54.71299999999997;2.3377500000000024;23.756250000000023
2838;4.18625;54.85925;2.2252500000000075;24.705000000000027
2839;3.924750000000001;53.46275000000004;2.246750000000007;24.235500000000002
2840;4.095000000000001;55.10224999999997;2.342500000000004;23.910749999999993
2841;4.090750000000003;55.103249999999946;2.329000000000003;24.23950000000002
2842;4.646999999999998;56.074749999999995;2.421500000000006;23.533250000000013
2843;4.268749999999998;57.22474999999996;2.5067500000000043;22.435000000000024
2844;3.995;54.94625000000003;2.2702500000000048;24.797750000000004
2845;3.8850000000000016;56.69750000000003;2.283500000000007;25.309249999999988
2846;3.8655000000000017;55.56999999999997;2.2995000000000037;24.952499999999983
2847;4.378249999999994;55.98925000000004;2.4210000000000047;23.12600000000001
2848;4.795250000000001;58.70224999999999;2.4812500000000024;23.41749999999999
2849;3.9597499999999957;55.12549999999998;2.2050000000000067;25.048000000000012
2850;0.0;0.0;0.0;0.0
2851;3.810000000000001;54.24900000000006;2.203750000000006;24.815750000000012
2852;4.444250000000002;55.22475000000006;2.2572500000000053;24.66
2853;4.825750000000003;56.697250000000004;2.3927500000000013;24.26125
2854;4.322749999999993;56.8115;2.5770000000000044;22.39150000000001
2855;4.235499999999998;56.83225000000003;2.5542500000000055;22.704750000000022
2856;4.487249999999999;56.45949999999997;2.550250000000006;22.650250000000025
2857;4.386749999999997;56.324750000000016;2.579000000000004;22.336250000000017
2858;4.259250000000004;55.721750000000014;2.3105000000000055;24.357249999999976
2859;4.157250000000001;56.375250000000015;2.442500000000002;23.41075000000002
2860;3.842500000000003;55.77499999999999;2.245000000000006;25.185250000000007
2861;3.905250000000001;56.49199999999997;2.314750000000003;24.448750000000015
2862;3.9212499999999983;54.133500000000076;2.195250000000007;25.321000000000012
2863;4.166499999999997;57.090000000000025;2.4292500000000037;23.429000000000016
2864;3.9042499999999993;54.66525000000004;2.2190000000000056;24.917999999999985
2865;3.7877499999999973;56.0725;2.2850000000000072;24.703999999999997
2866;4.073999999999998;56.93975000000001;2.5477500000000077;22.63825000000002
2867;4.2062500000000025;54.536750000000026;2.3212500000000045;23.943
2868;4.379750000000002;53.49025000000005;2.180500000000006;24.690999999999985
2869;4.153750000000004;54.214500000000044;2.2397500000000043;24.227749999999986
2870;3.830749999999999;55.77099999999996;2.315000000000004;24.56125000000002
2871;3.907000000000001;57.69124999999998;2.463500000000002;24.176000000000034
2872;4.047750000000001;58.891250000000056;2.5172500000000024;23.54100000000001
2873;4.29125;56.46850000000008;2.371750000000004;23.473499999999998
2874;3.9287500000000017;55.163250000000005;2.3082500000000024;24.00525000000003
2875;3.8634999999999993;52.79874999999999;2.2115000000000054;24.79450000000002
2876;3.870249999999999;55.31299999999998;2.2750000000000057;24.481500000000004
2877;3.9332500000000015;55.94174999999995;2.310000000000006;24.66949999999998
2878;4.716750000000001;57.86574999999998;2.4925000000000006;23.234499999999993
2879;4.36975;55.98925000000002;2.520250000000004;22.832250000000016
2880;4.421250000000001;54.46725000000004;2.352500000000002;23.644000000000023
2881;4.2722499999999926;56.442000000000064;2.565500000000004;22.652000000000033
2882;4.36475;56.65849999999997;2.4972500000000024;22.786999999999992
2883;4.598499999999996;58.86700000000006;2.6185000000000014;22.665500000000016
2884;5.0080000000000044;55.845749999999974;2.5812500000000025;22.137250000000016
2885;4.516499999999995;59.17849999999999;2.633249999999998;22.34750000000002
2886;4.88125;59.355750000000036;2.6345000000000005;22.42125
2887;4.822999999999996;60.14925000000002;2.662749999999998;22.458750000000006
2888;4.9462499999999965;57.00025000000001;2.525750000000001;22.772750000000027
2889;4.354999999999999;56.44725;2.418500000000007;23.713500000000035
2890;4.457999999999995;59.97774999999996;2.5670000000000015;22.759000000000015
2891;4.3395;58.31649999999999;2.4450000000000056;24.087000000000025
2892;3.990500000000001;58.32874999999994;2.419250000000004;24.73625000000001
2893;4.215249999999999;56.88824999999995;2.3757500000000054;24.25400000000003
2894;4.371999999999999;56.12825000000004;2.4825000000000053;23.068
2895;4.508999999999998;60.45125000000005;2.6534999999999984;22.250749999999996
2896;4.9272499999999955;57.566000000000024;2.6137499999999987;22.319249999999997
2897;4.452499999999998;60.32975;2.609749999999997;22.81050000000002
2898;5.341500000000001;59.43199999999996;2.5869999999999993;22.421499999999995
2899;4.4177500000000025;57.94000000000002;2.4772500000000033;23.186500000000013
2900;4.693749999999998;60.04750000000006;2.65025;21.824750000000005
2901;4.588;58.2025;2.61575;22.301250000000014
2902;4.947499999999998;58.836749999999995;2.6394999999999964;22.057250000000003
2903;4.635000000000004;54.66350000000002;2.3565000000000054;24.336000000000027
2904;4.359250000000002;53.70225000000012;2.270250000000006;23.728749999999994
2905;5.224000000000001;55.02675000000002;2.5352500000000036;22.24274999999999
2906;0.0;0.0;0.0;0.0
2907;5.29675;55.50550000000007;2.5540000000000065;22.27125000000001
2908;5.085250000000003;54.46374999999999;2.3340000000000036;23.777500000000003
2909;4.104250000000001;53.79050000000002;2.256250000000006;23.896750000000008
2910;4.083249999999999;54.452500000000036;2.257500000000007;23.96424999999998
2911;4.276000000000001;54.69274999999996;2.341500000000005;23.702500000000015
2912;4.818999999999997;58.49325000000002;2.5797500000000038;22.209749999999982
2913;5.003500000000002;55.63149999999996;2.506250000000006;22.861750000000008
2914;4.3942499999999995;54.76549999999997;2.3792500000000043;23.72250000000003
2915;4.683250000000002;54.69349999999996;2.318750000000001;23.900749999999995
2916;4.330000000000002;54.60974999999999;2.3095000000000017;24.08175000000001
2917;4.537499999999997;57.307749999999935;2.5887500000000068;22.45174999999999
2918;5.436999999999994;56.391750000000066;2.5980000000000047;22.474000000000004
2919;4.3835000000000015;54.46275000000001;2.2797500000000044;23.73625000000001
2920;4.080000000000002;54.09024999999996;2.2747500000000063;24.017500000000005
2921;4.467749999999999;59.27624999999999;2.5625000000000013;22.60025000000002
2922;4.010500000000002;53.917000000000044;2.307000000000004;23.70950000000002
2923;4.787249999999999;56.04250000000004;2.512000000000003;22.8095
2924;4.744750000000002;56.33375;2.5365000000000046;22.576000000000008
2925;3.9645000000000032;55.488;2.2272500000000064;24.529249999999998
2926;4.418000000000003;57.98425;2.5512500000000014;22.699500000000036
2927;4.154750000000002;55.801500000000004;2.3617500000000002;23.839249999999996
2928;0.0;0.0;0.0;0.0
2929;0.0;0.0;0.0;0.0
2930;0.0;0.0;0.0;0.0
2931;0.0;0.0;0.0;0.0
2932;3.9549999999999987;56.644249999999985;2.486250000000004;23.237
2933;4.011749999999998;54.71350000000001;2.2147500000000098;24.778750000000013
2934;4.435500000000001;54.674000000000014;2.259500000000006;24.47925
2935;4.047250000000003;55.39899999999999;2.3387500000000023;24.03099999999999
2936;4.594249999999994;58.43574999999991;2.5690000000000053;22.499750000000013
2937;4.336249999999998;59.94925000000008;2.6247499999999993;22.65600000000001
2938;0.0;0.0;0.0;0.0
2939;4.421499999999997;56.67524999999995;2.578750000000004;22.918500000000027
2940;4.737249999999996;58.461999999999996;2.6192500000000014;22.40925
2941;4.652250000000001;56.09949999999997;2.5282500000000057;22.250999999999998
2942;4.721999999999999;56.40874999999998;2.5240000000000036;22.612250000000017
2943;4.279250000000003;54.89100000000002;2.346000000000004;23.865500000000008
2944;4.691000000000001;56.81424999999996;2.5487500000000014;22.787250000000032
2945;4.616749999999999;60.18499999999997;2.6162500000000004;22.56700000000001
2946;4.320249999999999;56.611750000000036;2.484750000000004;23.07675000000003
2947;4.076749999999998;55.4605;2.246750000000006;24.498000000000005
2948;4.331249999999998;58.54774999999999;2.596750000000003;22.420750000000016
2949;4.581249999999998;57.611999999999995;2.4354999999999993;23.301500000000004
2950;4.776250000000004;56.75575;2.493000000000003;23.19499999999999
2951;4.613499999999998;56.2870000000001;2.5380000000000043;22.41125000000001
2952;5.202999999999996;59.61849999999997;2.6317500000000003;22.133249999999997
2953;4.253750000000002;56.845250000000036;2.5255000000000054;23.081500000000027
2954;4.4212500000000015;53.76625;2.219000000000006;24.221250000000012
2955;4.701750000000003;56.35000000000004;2.539000000000005;22.68550000000003
2956;4.801999999999996;57.299750000000046;2.5787500000000034;22.041000000000004
2957;4.706999999999994;59.02225000000007;2.698249999999996;21.800750000000015
2958;5.133250000000003;56.30700000000001;2.5475000000000048;22.54175000000001
2959;4.464249999999999;55.9525;2.4185000000000056;23.115
2960;4.861499999999994;56.45650000000005;2.495750000000003;22.437000000000012
2961;5.0002499999999985;58.89000000000009;2.6080000000000005;23.049750000000003
2962;5.21525;57.0435;2.480500000000004;23.23249999999999
2963;4.555749999999996;58.088999999999984;2.484000000000002;23.380749999999992
2964;4.060500000000002;54.90599999999993;2.2345000000000064;24.38400000000001
2965;0.0;0.0;0.0;0.0
2966;0.0;0.0;0.0;0.0
2967;0.0;0.0;0.0;0.0
2968;0.0;0.0;0.0;0.0
2969;0.0;0.0;0.0;0.0
2970;0.0;0.0;0.0;0.0
2971;4.61875;54.49749999999999;2.3010000000000037;23.644500000000015
2972;4.903250000000005;55.847999999999985;2.335000000000001;23.56900000000002
2973;4.563000000000003;55.91850000000002;2.3352500000000056;24.652250000000027
2974;0.0;0.0;0.0;0.0
2975;4.728000000000002;57.66250000000004;2.5897500000000013;22.452000000000012
2976;4.3925;59.669749999999986;2.5752500000000023;23.433250000000026
2977;4.744749999999999;57.812249999999956;2.4780000000000033;23.02175000000002
2978;4.596750000000001;56.254000000000026;2.381000000000005;24.109250000000024
2979;4.084499999999996;56.08699999999997;2.2997500000000057;24.53450000000003
2980;4.755500000000002;57.40025000000002;2.566500000000003;22.54200000000001
2981;4.717500000000001;56.05200000000001;2.4827500000000042;22.908749999999994
2982;4.925499999999998;58.15974999999994;2.593500000000002;23.10775000000001
2983;5.212250000000001;56.33999999999995;2.5737500000000026;22.14925
2984;4.637999999999998;57.612750000000005;2.539000000000005;22.61800000000002
2985;4.977750000000003;55.25949999999995;2.4717500000000037;22.86649999999999
2986;5.0680000000000005;54.92199999999999;2.509750000000005;22.375749999999993
2987;5.115499999999995;57.97974999999996;2.6092500000000025;22.528999999999996
2988;5.529000000000001;56.19150000000001;2.5637500000000046;22.370999999999984
2989;4.898250000000003;56.96000000000004;2.578250000000006;22.47125000000002
2990;4.391000000000004;56.600000000000016;2.3492500000000054;24.414500000000025
2991;4.4715000000000025;55.86150000000004;2.4850000000000056;22.728000000000005
2992;5.175000000000001;56.422500000000035;2.558000000000004;22.41550000000002
2993;4.779750000000002;55.133500000000005;2.3342500000000066;24.092749999999988
2994;4.616999999999997;57.68275000000005;2.5237500000000033;22.72725000000001
2995;4.976749999999999;57.83974999999996;2.4815000000000045;23.15
2996;3.9389999999999965;53.720999999999975;2.267000000000005;24.470250000000014
2997;4.392749999999994;56.17674999999999;2.521000000000005;22.605250000000016
2998;4.341999999999995;55.59899999999993;2.4300000000000033;23.357000000000017
2999;4.4055;59.470499999999994;2.587000000000003;22.31874999999999
3000;4.517500000000001;59.29125;2.584000000000001;22.509999999999987
3001;4.603500000000002;56.26775000000002;2.476750000000004;22.70524999999998
3002;4.187250000000001;55.53475000000003;2.280250000000005;24.532250000000012
3003;4.302249999999998;55.148749999999936;2.3230000000000053;24.03425000000001
3004;4.303999999999996;56.368750000000006;2.330500000000006;23.995000000000047
3005;4.097000000000005;55.71199999999997;2.3407500000000034;23.718500000000017
3006;4.352999999999998;54.97574999999997;2.340250000000005;24.10225000000003
3007;4.580250000000003;55.44749999999996;2.4090000000000074;23.687000000000054
3008;4.704999999999998;56.58075000000006;2.547500000000007;22.78250000000001
3009;4.621249999999995;57.48924999999995;2.590000000000003;22.303749999999994
3010;4.48725;57.34174999999999;2.571250000000004;22.634500000000006
3011;4.609499999999998;55.09950000000001;2.4402500000000065;23.47425
3012;4.331500000000003;55.466000000000015;2.326250000000002;23.778750000000038
3013;4.5072499999999955;57.32524999999996;2.5510000000000024;22.796749999999978
3014;4.089749999999999;53.280250000000024;2.3000000000000043;23.886750000000024
3015;4.446250000000002;54.48625000000003;2.394250000000007;23.539999999999996
3016;4.703750000000003;55.67999999999999;2.515750000000007;22.72874999999999
3017;4.473250000000003;55.61575000000008;2.468500000000004;23.210750000000015
3018;4.409499999999996;55.30424999999998;2.3485000000000045;23.69725000000001
3019;4.422;57.31399999999996;2.4952500000000044;23.245250000000024
3020;4.947499999999999;59.22349999999999;2.610000000000002;22.355499999999996
3021;4.415999999999998;57.23324999999999;2.3510000000000066;24.22850000000002
3022;4.286750000000001;54.9125;2.2110000000000087;24.817750000000025
3023;4.386249999999997;55.479749999999974;2.3210000000000046;23.795250000000006
3024;4.5257499999999995;56.136000000000024;2.4732500000000055;23.085750000000004
3025;4.240249999999999;55.78525000000003;2.428250000000003;23.454000000000015
3026;4.627999999999997;56.31575000000001;2.497750000000004;23.048250000000024
3027;4.539999999999995;56.02025000000003;2.5062500000000054;22.82125000000001
